order_item_id,order_id,product_id,quantity,unit_price,line_revenue,customer_id,order_date,status,customer_name,email,city,signup_date,product_name,category,price
515,1284,21,1,3863.49,3863.49,107,2025-08-24,Delivered,Aditya Chawla,aditya.chawla107@example.com,Bengaluru,2025-04-17,Non-Stick Pan Set,Home & Kitchen,3863.49
516,1284,1,1,620.58,620.58,107,2025-08-24,Delivered,Aditya Chawla,aditya.chawla107@example.com,Bengaluru,2025-04-17,Wireless Earbuds,Electronics,620.58
517,1285,12,1,4082.85,4082.85,76,2024-03-19,Shipped,Saanvi Pillai,saanvi.pillai76@example.com,Bengaluru,2025-01-29,Women's Kurti,Fashion,4082.85
518,1285,13,1,1726.64,1726.64,76,2024-03-19,Shipped,Saanvi Pillai,saanvi.pillai76@example.com,Bengaluru,2025-01-29,Denim Jacket,Fashion,1726.64
519,1285,22,1,3026.6,3026.6,76,2024-03-19,Shipped,Saanvi Pillai,saanvi.pillai76@example.com,Bengaluru,2025-01-29,Electric Kettle,Home & Kitchen,3026.6
520,1285,44,2,1247.36,2494.72,76,2024-03-19,Shipped,Saanvi Pillai,saanvi.pillai76@example.com,Bengaluru,2025-01-29,Resistance Bands Set,Sports,1247.36
521,1286,27,2,5167.74,10335.48,1,2025-11-24,Cancelled,Rohan Reddy,rohan.reddy1@example.com,Bengaluru,2024-10-08,Ceramic Dinner Set,Home & Kitchen,5167.74
522,1286,4,2,2035.58,4071.16,1,2025-11-24,Cancelled,Rohan Reddy,rohan.reddy1@example.com,Bengaluru,2024-10-08,Laptop Stand,Electronics,2035.58
523,1287,14,1,385.36,385.36,41,2025-05-27,Cancelled,Ishaan Rao,ishaan.rao41@example.com,Chennai,2024-09-12,Running Shoes,Fashion,385.36
524,1287,37,2,5825.58,11651.16,41,2025-05-27,Cancelled,Ishaan Rao,ishaan.rao41@example.com,Chennai,2024-09-12,Children's Story Set,Books,5825.58
525,1288,18,1,5509.03,5509.03,91,2025-09-11,Returned,Meera Pillai,meera.pillai91@example.com,Chennai,2024-02-21,Women's Handbag,Fashion,5509.03
526,1288,2,1,383.19,383.19,91,2025-09-11,Returned,Meera Pillai,meera.pillai91@example.com,Chennai,2024-02-21,Bluetooth Speaker,Electronics,383.19
527,1288,22,1,3026.6,3026.6,91,2025-09-11,Returned,Meera Pillai,meera.pillai91@example.com,Chennai,2024-02-21,Electric Kettle,Home & Kitchen,3026.6
528,1288,25,2,2099.85,4199.7,91,2025-09-11,Returned,Meera Pillai,meera.pillai91@example.com,Chennai,2024-02-21,Cotton Bedsheet Set,Home & Kitchen,2099.85
529,1289,3,1,2677.37,2677.37,129,2024-10-06,Processing,Meera Kapoor,meera.kapoor129@example.com,Mumbai,2025-11-10,Smartwatch,Electronics,2677.37
530,1290,24,1,2185.57,2185.57,99,2025-03-18,Delivered,Arjun Iyer,arjun.iyer99@example.com,Delhi,2025-02-21,Air Fryer,Home & Kitchen,2185.57
531,1290,29,1,4741.92,4741.92,99,2025-03-18,Delivered,Arjun Iyer,arjun.iyer99@example.com,Delhi,2025-02-21,Face Wash 100ml,Beauty,3089.4
532,1290,20,3,3574.18,10722.539999999999,99,2025-03-18,Delivered,Arjun Iyer,arjun.iyer99@example.com,Delhi,2025-02-21,Sneakers,Fashion,3574.18
533,1291,31,3,5679.38,17038.14,44,2025-09-25,Shipped,Arjun Malhotra,arjun.malhotra44@example.com,Bengaluru,2024-06-17,Lip Balm Pack,Beauty,5679.38
534,1292,31,2,5679.38,11358.76,43,2024-10-01,Delivered,Aarav Iyer,aarav.iyer43@example.com,Kolkata,2024-08-30,Lip Balm Pack,Beauty,5679.38
535,1293,10,1,5712.1,5712.1,79,2025-02-02,Cancelled,Diya Menon,diya.menon79@example.com,Pune,2024-05-07,Portable SSD 1TB,Electronics,5712.1
536,1293,7,2,5777.18,11554.36,79,2025-02-02,Cancelled,Diya Menon,diya.menon79@example.com,Pune,2024-05-07,Mechanical Keyboard,Electronics,5777.18
537,1293,34,2,2810.73,5621.46,79,2025-02-02,Cancelled,Diya Menon,diya.menon79@example.com,Pune,2024-05-07,Shampoo 340ml,Beauty,2810.73
538,1294,3,1,2677.37,2677.37,125,2025-03-31,Cancelled,Rahul Rao,rahul.rao125@example.com,Delhi,2024-10-13,Smartwatch,Electronics,2677.37
539,1295,30,2,1836.07,3672.14,45,2024-07-10,Returned,Ayaan Bansal,ayaan.bansal45@example.com,Mumbai,2025-03-09,Sunscreen SPF50,Beauty,1836.07
540,1296,20,2,3574.18,7148.36,134,2024-04-15,Delivered,Krishna Reddy,krishna.reddy134@example.com,Ahmedabad,2024-07-17,Sneakers,Fashion,3574.18
541,1296,2,1,383.19,383.19,134,2024-04-15,Delivered,Krishna Reddy,krishna.reddy134@example.com,Ahmedabad,2024-07-17,Bluetooth Speaker,Electronics,383.19
542,1296,37,1,5825.58,5825.58,134,2024-04-15,Delivered,Krishna Reddy,krishna.reddy134@example.com,Ahmedabad,2024-07-17,Children's Story Set,Books,5825.58
543,1297,43,1,2567.5,2567.5,58,2025-01-29,Delivered,Sai Reddy,sai.reddy58@example.com,Pune,2025-07-20,Football,Sports,2567.5
544,1297,8,1,5040.36,5040.36,58,2025-01-29,Delivered,Sai Reddy,sai.reddy58@example.com,Pune,2025-07-20,Wireless Mouse,Electronics,5040.36
545,1297,18,1,5509.03,5509.03,58,2025-01-29,Delivered,Sai Reddy,sai.reddy58@example.com,Pune,2025-07-20,Women's Handbag,Fashion,5509.03
546,1298,21,1,3863.49,3863.49,58,2024-09-05,Delivered,Sai Reddy,sai.reddy58@example.com,Pune,2025-07-20,Non-Stick Pan Set,Home & Kitchen,3863.49
547,1299,37,1,5825.58,5825.58,138,2024-11-04,Shipped,Aadhya Menon,aadhya.menon138@example.com,Bengaluru,2024-02-22,Children's Story Set,Books,5825.58
548,1299,16,1,2902.43,2902.43,138,2024-11-04,Shipped,Aadhya Menon,aadhya.menon138@example.com,Bengaluru,2024-02-22,Sunglasses,Fashion,2902.43
549,1299,11,1,5997.5,5997.5,138,2024-11-04,Shipped,Aadhya Menon,aadhya.menon138@example.com,Bengaluru,2024-02-22,Men's Cotton T-Shirt,Fashion,5997.5
550,1300,7,1,5777.18,5777.18,80,2024-10-09,Returned,Krishna Chawla,krishna.chawla80@example.com,Delhi,2025-02-16,Mechanical Keyboard,Electronics,5777.18
551,1300,25,1,2099.85,2099.85,80,2024-10-09,Returned,Krishna Chawla,krishna.chawla80@example.com,Delhi,2025-02-16,Cotton Bedsheet Set,Home & Kitchen,2099.85
552,1301,45,1,2266.41,2266.41,127,2025-10-02,Processing,Neha Chawla,neha.chawla127@example.com,Chennai,2025-07-22,Skipping Rope,Sports,2266.41
553,1301,29,2,4320.46,8640.92,127,2025-10-02,Processing,Neha Chawla,neha.chawla127@example.com,Chennai,2025-07-22,Face Wash 100ml,Beauty,3089.4
554,1302,30,1,1836.07,1836.07,55,2024-05-18,Shipped,Ananya Iyer,ananya.iyer55@example.com,Mumbai,2025-01-13,Sunscreen SPF50,Beauty,1836.07
555,1302,37,3,5825.58,17476.739999999998,55,2024-05-18,Shipped,Ananya Iyer,ananya.iyer55@example.com,Mumbai,2025-01-13,Children's Story Set,Books,5825.58
556,1303,44,2,1247.36,2494.72,124,2024-12-03,Processing,Diya Sharma,diya.sharma124@example.com,Chennai,2024-11-28,Resistance Bands Set,Sports,1247.36
557,1303,42,1,3324.17,3324.17,124,2024-12-03,Processing,Diya Sharma,diya.sharma124@example.com,Chennai,2024-11-28,Cricket Bat,Sports,3324.17
558,1304,40,1,5930.5,5930.5,50,2024-05-19,Shipped,Sai Kapoor,unknown@example.com,Hyderabad,2025-08-31,Yoga Mat,Sports,5930.5
559,1304,17,1,3961.33,3961.33,50,2024-05-19,Shipped,Sai Kapoor,unknown@example.com,Hyderabad,2025-08-31,Formal Shirt,Fashion,3961.33
560,1304,24,2,2185.57,4371.14,50,2024-05-19,Shipped,Sai Kapoor,unknown@example.com,Hyderabad,2025-08-31,Air Fryer,Home & Kitchen,2185.57
561,1305,31,1,5679.38,5679.38,103,2025-05-05,Cancelled,Saanvi Bhat,saanvi.bhat103@example.com,Pune,2025-07-13,Lip Balm Pack,Beauty,5679.38
562,1306,19,1,1211.71,1211.71,129,2025-05-17,Delivered,Meera Kapoor,meera.kapoor129@example.com,Mumbai,2025-11-10,Sports Cap,Fashion,1211.71
563,1306,23,1,683.77,683.77,129,2025-05-17,Delivered,Meera Kapoor,meera.kapoor129@example.com,Mumbai,2025-11-10,LED Desk Lamp,Home & Kitchen,683.77
564,1306,39,1,3160.39,3160.39,129,2025-05-17,Delivered,Meera Kapoor,meera.kapoor129@example.com,Mumbai,2025-11-10,Business Strategy Book,Books,3160.39
565,1307,20,1,3574.18,3574.18,93,2025-01-08,Delivered,Anika Menon,anika.menon93@example.com,Kolkata,2025-03-29,Sneakers,Fashion,3574.18
566,1308,40,1,5930.5,5930.5,8,2024-07-03,Delivered,Riya Reddy,riya.reddy8@example.com,Delhi,2024-03-21,Yoga Mat,Sports,5930.5
567,1309,5,1,1614.65,1614.65,108,2025-03-24,Shipped,Diya Singh,diya.singh108@example.com,Chennai,2024-11-30,USB-C Hub,Electronics,1614.65
568,1309,22,1,3026.6,3026.6,108,2025-03-24,Shipped,Diya Singh,diya.singh108@example.com,Chennai,2024-11-30,Electric Kettle,Home & Kitchen,3026.6
569,1310,22,1,3026.6,3026.6,148,2025-11-20,Processing,Ayaan Singh,ayaan.singh148@example.com,Delhi,2024-04-27,Electric Kettle,Home & Kitchen,3026.6
570,1310,35,1,1989.93,1989.93,148,2025-11-20,Processing,Ayaan Singh,ayaan.singh148@example.com,Delhi,2024-04-27,Fiction Bestseller,Books,1989.93
571,1311,32,1,2858.01,2858.01,79,2025-03-09,Returned,Diya Menon,diya.menon79@example.com,Pune,2024-05-07,Hair Serum,Beauty,3089.4
572,1311,8,2,5040.36,10080.72,79,2025-03-09,Returned,Diya Menon,diya.menon79@example.com,Pune,2024-05-07,Wireless Mouse,Electronics,5040.36
573,1312,5,2,1614.65,3229.3,85,2025-07-01,Returned,Rahul Gupta,rahul.gupta85@example.com,Pune,2024-03-27,USB-C Hub,Electronics,1614.65
574,1312,39,1,3160.39,3160.39,85,2025-07-01,Returned,Rahul Gupta,rahul.gupta85@example.com,Pune,2024-03-27,Business Strategy Book,Books,3160.39
575,1312,7,1,5777.18,5777.18,85,2025-07-01,Returned,Rahul Gupta,rahul.gupta85@example.com,Pune,2024-03-27,Mechanical Keyboard,Electronics,5777.18
576,1312,44,2,1247.36,2494.72,85,2025-07-01,Returned,Rahul Gupta,rahul.gupta85@example.com,Pune,2024-03-27,Resistance Bands Set,Sports,1247.36
577,1313,41,1,3257.85,3257.85,50,2025-12-19,Delivered,Sai Kapoor,unknown@example.com,Hyderabad,2025-08-31,Adjustable Dumbbell Set,Sports,2567.5
578,1313,1,1,620.58,620.58,50,2025-12-19,Delivered,Sai Kapoor,unknown@example.com,Hyderabad,2025-08-31,Wireless Earbuds,Electronics,620.58
579,1313,10,1,5712.1,5712.1,50,2025-12-19,Delivered,Sai Kapoor,unknown@example.com,Hyderabad,2025-08-31,Portable SSD 1TB,Electronics,5712.1
580,1313,43,1,2567.5,2567.5,50,2025-12-19,Delivered,Sai Kapoor,unknown@example.com,Hyderabad,2025-08-31,Football,Sports,2567.5
581,1314,28,2,2079.35,4158.7,86,2025-10-24,Delivered,Anika Menon,anika.menon86@example.com,Bengaluru,2024-08-28,Storage Organizer Box,Home & Kitchen,2079.35
582,1315,38,1,2514.42,2514.42,129,2024-12-05,Returned,Meera Kapoor,meera.kapoor129@example.com,Mumbai,2025-11-10,Cookbook,Books,2514.42
583,1315,1,1,620.58,620.58,129,2024-12-05,Returned,Meera Kapoor,meera.kapoor129@example.com,Mumbai,2025-11-10,Wireless Earbuds,Electronics,620.58
584,1315,40,1,5930.5,5930.5,129,2024-12-05,Returned,Meera Kapoor,meera.kapoor129@example.com,Mumbai,2025-11-10,Yoga Mat,Sports,5930.5
585,1315,33,2,3368.07,6736.14,129,2024-12-05,Returned,Meera Kapoor,meera.kapoor129@example.com,Mumbai,2025-11-10,Body Lotion 200ml,Beauty,3368.07
586,1316,19,2,1211.71,2423.42,85,2025-07-25,Delivered,Rahul Gupta,rahul.gupta85@example.com,Pune,2024-03-27,Sports Cap,Fashion,1211.71
589,1318,13,1,1726.64,1726.64,54,2024-10-29,Returned,Sai Iyer,sai.iyer54@example.com,Chennai,2024-08-06,Denim Jacket,Fashion,1726.64
590,1318,36,2,2041.15,4082.3,54,2024-10-29,Returned,Sai Iyer,sai.iyer54@example.com,Chennai,2024-08-06,Self-Help Book,Books,2041.15
591,1319,43,1,2567.5,2567.5,73,2024-12-22,Shipped,Rohan Pillai,rohan.pillai73@example.com,Delhi,2025-11-26,Football,Sports,2567.5
592,1319,9,2,3514.91,7029.82,73,2024-12-22,Shipped,Rohan Pillai,rohan.pillai73@example.com,Delhi,2025-11-26,Webcam HD,Electronics,3514.91
593,1319,1,3,620.58,1861.7400000000002,73,2024-12-22,Shipped,Rohan Pillai,rohan.pillai73@example.com,Delhi,2025-11-26,Wireless Earbuds,Electronics,620.58
594,1319,5,1,1614.65,1614.65,73,2024-12-22,Shipped,Rohan Pillai,rohan.pillai73@example.com,Delhi,2025-11-26,USB-C Hub,Electronics,1614.65
595,1320,45,1,2266.41,2266.41,63,2025-05-09,Cancelled,Aarav Reddy,aarav.reddy63@example.com,Bengaluru,2025-12-08,Skipping Rope,Sports,2266.41
596,1320,39,1,3160.39,3160.39,63,2025-05-09,Cancelled,Aarav Reddy,aarav.reddy63@example.com,Bengaluru,2025-12-08,Business Strategy Book,Books,3160.39
597,1320,28,1,2079.35,2079.35,63,2025-05-09,Cancelled,Aarav Reddy,aarav.reddy63@example.com,Bengaluru,2025-12-08,Storage Organizer Box,Home & Kitchen,2079.35
598,1321,1,1,620.58,620.58,128,2024-11-22,Delivered,Rohan Mehta,rohan.mehta128@example.com,Chennai,2024-01-18,Wireless Earbuds,Electronics,620.58
599,1322,33,1,3368.07,3368.07,59,2024-01-24,Cancelled,Arjun Menon,arjun.menon59@example.com,Mumbai,2025-12-04,Body Lotion 200ml,Beauty,3368.07
600,1323,3,1,2677.37,2677.37,85,2024-09-06,Delivered,Rahul Gupta,rahul.gupta85@example.com,Pune,2024-03-27,Smartwatch,Electronics,2677.37
601,1323,37,1,5825.58,5825.58,85,2024-09-06,Delivered,Rahul Gupta,rahul.gupta85@example.com,Pune,2024-03-27,Children's Story Set,Books,5825.58
603,1325,30,1,1836.07,1836.07,96,2025-10-17,Returned,Ayaan Pillai,ayaan.pillai96@example.com,Chennai,2025-10-03,Sunscreen SPF50,Beauty,1836.07
604,1325,34,1,2810.73,2810.73,96,2025-10-17,Returned,Ayaan Pillai,ayaan.pillai96@example.com,Chennai,2025-10-03,Shampoo 340ml,Beauty,2810.73
605,1325,6,1,684.26,684.26,96,2025-10-17,Returned,Ayaan Pillai,ayaan.pillai96@example.com,Chennai,2025-10-03,Power Bank 10000mAh,Electronics,684.26
606,1326,35,1,1989.93,1989.93,102,2025-04-05,Returned,Ananya Patel,ananya.patel102@example.com,Kolkata,2025-02-03,Fiction Bestseller,Books,1989.93
607,1326,38,1,2514.42,2514.42,102,2025-04-05,Returned,Ananya Patel,ananya.patel102@example.com,Kolkata,2025-02-03,Cookbook,Books,2514.42
608,1327,33,1,3368.07,3368.07,106,2024-10-12,Delivered,Anika Bhat,anika.bhat106@example.com,Bengaluru,2025-02-07,Body Lotion 200ml,Beauty,3368.07
609,1327,31,1,5679.38,5679.38,106,2024-10-12,Delivered,Anika Bhat,anika.bhat106@example.com,Bengaluru,2025-02-07,Lip Balm Pack,Beauty,5679.38
610,1328,11,1,5997.5,5997.5,34,2024-07-10,Cancelled,Diya Sharma,diya.sharma34@example.com,Hyderabad,2025-07-21,Men's Cotton T-Shirt,Fashion,5997.5
611,1329,37,1,5825.58,5825.58,135,2025-11-17,Processing,Krishna Sharma,krishna.sharma135@example.com,Unknown,2025-06-30,Children's Story Set,Books,5825.58
612,1329,17,1,3961.33,3961.33,135,2025-11-17,Processing,Krishna Sharma,krishna.sharma135@example.com,Unknown,2025-06-30,Formal Shirt,Fashion,3961.33
613,1330,40,1,5930.5,5930.5,25,2025-02-01,Returned,Aarohi Reddy,aarohi.reddy25@example.com,Ahmedabad,2025-10-02,Yoga Mat,Sports,5930.5
614,1330,2,2,383.19,766.38,25,2025-02-01,Returned,Aarohi Reddy,aarohi.reddy25@example.com,Ahmedabad,2025-10-02,Bluetooth Speaker,Electronics,383.19
615,1330,19,1,1211.71,1211.71,25,2025-02-01,Returned,Aarohi Reddy,aarohi.reddy25@example.com,Ahmedabad,2025-10-02,Sports Cap,Fashion,1211.71
616,1330,32,2,233.09,466.18,25,2025-02-01,Returned,Aarohi Reddy,aarohi.reddy25@example.com,Ahmedabad,2025-10-02,Hair Serum,Beauty,3089.4
617,1331,38,2,2514.42,5028.84,91,2025-09-24,Delivered,Meera Pillai,meera.pillai91@example.com,Chennai,2024-02-21,Cookbook,Books,2514.42
618,1332,12,1,4082.85,4082.85,69,2025-09-21,Delivered,Karthik Kapoor,karthik.kapoor69@example.com,Mumbai,2024-06-12,Women's Kurti,Fashion,4082.85
619,1333,34,1,2810.73,2810.73,123,2024-11-08,Delivered,Aadhya Kapoor,aadhya.kapoor123@example.com,Kolkata,2025-04-20,Shampoo 340ml,Beauty,2810.73
620,1333,3,1,2677.37,2677.37,123,2024-11-08,Delivered,Aadhya Kapoor,aadhya.kapoor123@example.com,Kolkata,2025-04-20,Smartwatch,Electronics,2677.37
621,1334,32,2,2565.75,5131.5,34,2025-09-02,Delivered,Diya Sharma,diya.sharma34@example.com,Hyderabad,2025-07-21,Hair Serum,Beauty,3089.4
622,1335,41,1,4446.01,4446.01,18,2025-10-12,Delivered,Riya Rao,riya.rao18@example.com,Pune,2025-08-21,Adjustable Dumbbell Set,Sports,2567.5
623,1335,11,1,5997.5,5997.5,18,2025-10-12,Delivered,Riya Rao,riya.rao18@example.com,Pune,2025-08-21,Men's Cotton T-Shirt,Fashion,5997.5
624,1336,11,1,5997.5,5997.5,72,2024-07-10,Cancelled,Isha Menon,isha.menon72@example.com,Mumbai,2024-03-12,Men's Cotton T-Shirt,Fashion,5997.5
625,1337,35,1,1989.93,1989.93,19,2024-01-10,Processing,Ananya Kapoor,ananya.kapoor19@example.com,Bengaluru,2025-06-05,Fiction Bestseller,Books,1989.93
626,1337,15,1,4574.17,4574.17,19,2024-01-10,Processing,Ananya Kapoor,ananya.kapoor19@example.com,Bengaluru,2025-06-05,Leather Wallet,Fashion,4574.17
627,1338,1,1,620.58,620.58,143,2025-10-30,Processing,Kiara Chawla,kiara.chawla143@example.com,Mumbai,2025-08-05,Wireless Earbuds,Electronics,620.58
628,1338,19,1,1211.71,1211.71,143,2025-10-30,Processing,Kiara Chawla,kiara.chawla143@example.com,Mumbai,2025-08-05,Sports Cap,Fashion,1211.71
629,1338,29,1,3258.07,3258.07,143,2025-10-30,Processing,Kiara Chawla,kiara.chawla143@example.com,Mumbai,2025-08-05,Face Wash 100ml,Beauty,3089.4
630,1339,40,1,5930.5,5930.5,30,2025-05-15,Delivered,Riya Nair,riya.nair30@example.com,Bengaluru,2025-11-06,Yoga Mat,Sports,5930.5
631,1339,42,1,3324.17,3324.17,30,2025-05-15,Delivered,Riya Nair,riya.nair30@example.com,Bengaluru,2025-11-06,Cricket Bat,Sports,3324.17
632,1339,18,1,5509.03,5509.03,30,2025-05-15,Delivered,Riya Nair,riya.nair30@example.com,Bengaluru,2025-11-06,Women's Handbag,Fashion,5509.03
633,1340,44,2,1247.36,2494.72,150,2024-02-03,Shipped,Neha Patel,neha.patel150@example.com,Chennai,2024-05-07,Resistance Bands Set,Sports,1247.36
634,1340,38,1,2514.42,2514.42,150,2024-02-03,Shipped,Neha Patel,neha.patel150@example.com,Chennai,2024-05-07,Cookbook,Books,2514.42
635,1341,1,1,620.58,620.58,31,2025-05-22,Delivered,Ayaan Pillai,ayaan.pillai31@example.com,Ahmedabad,2025-09-13,Wireless Earbuds,Electronics,620.58
636,1342,7,1,5777.18,5777.18,32,2025-01-10,Delivered,Riya Singh,riya.singh32@example.com,Pune,2024-11-15,Mechanical Keyboard,Electronics,5777.18
637,1343,19,1,1211.71,1211.71,112,2025-03-11,Delivered,Kabir Nair,kabir.nair112@example.com,Chennai,2025-11-16,Sports Cap,Fashion,1211.71
638,1344,4,1,2035.58,2035.58,127,2024-10-31,Delivered,Neha Chawla,neha.chawla127@example.com,Chennai,2025-07-22,Laptop Stand,Electronics,2035.58
639,1344,39,3,3160.39,9481.17,127,2024-10-31,Delivered,Neha Chawla,neha.chawla127@example.com,Chennai,2025-07-22,Business Strategy Book,Books,3160.39
640,1345,8,2,5040.36,10080.72,45,2025-03-25,Delivered,Ayaan Bansal,ayaan.bansal45@example.com,Mumbai,2025-03-09,Wireless Mouse,Electronics,5040.36
641,1345,6,1,684.26,684.26,45,2025-03-25,Delivered,Ayaan Bansal,ayaan.bansal45@example.com,Mumbai,2025-03-09,Power Bank 10000mAh,Electronics,684.26
642,1346,12,1,4082.85,4082.85,59,2025-12-06,Cancelled,Arjun Menon,arjun.menon59@example.com,Mumbai,2025-12-04,Women's Kurti,Fashion,4082.85
643,1346,8,1,5040.36,5040.36,59,2025-12-06,Cancelled,Arjun Menon,arjun.menon59@example.com,Mumbai,2025-12-04,Wireless Mouse,Electronics,5040.36
644,1347,18,1,5509.03,5509.03,8,2024-06-18,Delivered,Riya Reddy,riya.reddy8@example.com,Delhi,2024-03-21,Women's Handbag,Fashion,5509.03
645,1347,28,2,2079.35,4158.7,8,2024-06-18,Delivered,Riya Reddy,riya.reddy8@example.com,Delhi,2024-03-21,Storage Organizer Box,Home & Kitchen,2079.35
646,1348,18,1,5509.03,5509.03,31,2025-08-06,Cancelled,Ayaan Pillai,ayaan.pillai31@example.com,Ahmedabad,2025-09-13,Women's Handbag,Fashion,5509.03
647,1348,4,1,2035.58,2035.58,31,2025-08-06,Cancelled,Ayaan Pillai,ayaan.pillai31@example.com,Ahmedabad,2025-09-13,Laptop Stand,Electronics,2035.58
648,1348,25,1,2099.85,2099.85,31,2025-08-06,Cancelled,Ayaan Pillai,ayaan.pillai31@example.com,Ahmedabad,2025-09-13,Cotton Bedsheet Set,Home & Kitchen,2099.85
649,1349,13,1,1726.64,1726.64,87,2024-11-27,Shipped,Arjun Nair,arjun.nair87@example.com,Bengaluru,2024-02-17,Denim Jacket,Fashion,1726.64
650,1349,40,1,5930.5,5930.5,87,2024-11-27,Shipped,Arjun Nair,arjun.nair87@example.com,Bengaluru,2024-02-17,Yoga Mat,Sports,5930.5
651,1349,26,1,4070.28,4070.28,87,2024-11-27,Shipped,Arjun Nair,arjun.nair87@example.com,Bengaluru,2024-02-17,Vacuum Flask,Home & Kitchen,4070.28
652,1349,12,1,4082.85,4082.85,87,2024-11-27,Shipped,Arjun Nair,arjun.nair87@example.com,Bengaluru,2024-02-17,Women's Kurti,Fashion,4082.85
653,1350,5,1,1614.65,1614.65,49,2024-05-18,Returned,Ishaan Iyer,ishaan.iyer49@example.com,Hyderabad,2024-03-10,USB-C Hub,Electronics,1614.65
654,1351,32,1,3895.96,3895.96,65,2025-12-19,Delivered,Krishna Joshi,krishna.joshi65@example.com,Kolkata,2024-02-10,Hair Serum,Beauty,3089.4
655,1352,18,2,5509.03,11018.06,93,2025-05-16,Delivered,Anika Menon,anika.menon93@example.com,Kolkata,2025-03-29,Women's Handbag,Fashion,5509.03
656,1352,10,1,5712.1,5712.1,93,2025-05-16,Delivered,Anika Menon,anika.menon93@example.com,Kolkata,2025-03-29,Portable SSD 1TB,Electronics,5712.1
657,1353,32,2,4718.48,9436.96,69,2025-01-19,Processing,Karthik Kapoor,karthik.kapoor69@example.com,Mumbai,2024-06-12,Hair Serum,Beauty,3089.4
658,1353,31,1,5679.38,5679.38,69,2025-01-19,Processing,Karthik Kapoor,karthik.kapoor69@example.com,Mumbai,2024-06-12,Lip Balm Pack,Beauty,5679.38
659,1353,28,3,2079.35,6238.049999999999,69,2025-01-19,Processing,Karthik Kapoor,karthik.kapoor69@example.com,Mumbai,2024-06-12,Storage Organizer Box,Home & Kitchen,2079.35
660,1353,26,1,4070.28,4070.28,69,2025-01-19,Processing,Karthik Kapoor,karthik.kapoor69@example.com,Mumbai,2024-06-12,Vacuum Flask,Home & Kitchen,4070.28
661,1354,23,1,683.77,683.77,63,2025-06-11,Shipped,Aarav Reddy,aarav.reddy63@example.com,Bengaluru,2025-12-08,LED Desk Lamp,Home & Kitchen,683.77
662,1354,22,3,3026.6,9079.8,63,2025-06-11,Shipped,Aarav Reddy,aarav.reddy63@example.com,Bengaluru,2025-12-08,Electric Kettle,Home & Kitchen,3026.6
663,1354,44,1,1247.36,1247.36,63,2025-06-11,Shipped,Aarav Reddy,aarav.reddy63@example.com,Bengaluru,2025-12-08,Resistance Bands Set,Sports,1247.36
664,1354,20,1,3574.18,3574.18,63,2025-06-11,Shipped,Aarav Reddy,aarav.reddy63@example.com,Bengaluru,2025-12-08,Sneakers,Fashion,3574.18
665,1355,42,1,3324.17,3324.17,75,2025-05-14,Cancelled,Vivaan Reddy,vivaan.reddy75@example.com,Hyderabad,2025-03-20,Cricket Bat,Sports,3324.17
666,1355,13,1,1726.64,1726.64,75,2025-05-14,Cancelled,Vivaan Reddy,vivaan.reddy75@example.com,Hyderabad,2025-03-20,Denim Jacket,Fashion,1726.64
667,1355,12,1,4082.85,4082.85,75,2025-05-14,Cancelled,Vivaan Reddy,vivaan.reddy75@example.com,Hyderabad,2025-03-20,Women's Kurti,Fashion,4082.85
668,1356,32,2,2712.2,5424.4,48,2025-04-14,Cancelled,Aarohi Pillai,aarohi.pillai48@example.com,Bengaluru,2024-02-28,Hair Serum,Beauty,3089.4
669,1356,6,1,684.26,684.26,48,2025-04-14,Cancelled,Aarohi Pillai,aarohi.pillai48@example.com,Bengaluru,2024-02-28,Power Bank 10000mAh,Electronics,684.26
670,1357,16,2,2902.43,5804.86,76,2024-08-11,Returned,Saanvi Pillai,saanvi.pillai76@example.com,Bengaluru,2025-01-29,Sunglasses,Fashion,2902.43
671,1357,32,1,5794.98,5794.98,76,2024-08-11,Returned,Saanvi Pillai,saanvi.pillai76@example.com,Bengaluru,2025-01-29,Hair Serum,Beauty,3089.4
672,1357,25,3,2099.85,6299.549999999999,76,2024-08-11,Returned,Saanvi Pillai,saanvi.pillai76@example.com,Bengaluru,2025-01-29,Cotton Bedsheet Set,Home & Kitchen,2099.85
673,1357,5,1,1614.65,1614.65,76,2024-08-11,Returned,Saanvi Pillai,saanvi.pillai76@example.com,Bengaluru,2025-01-29,USB-C Hub,Electronics,1614.65
674,1358,26,1,4070.28,4070.28,24,2024-10-17,Cancelled,Ishaan Bansal,ishaan.bansal24@example.com,Bengaluru,2024-09-26,Vacuum Flask,Home & Kitchen,4070.28
675,1358,8,1,5040.36,5040.36,24,2024-10-17,Cancelled,Ishaan Bansal,ishaan.bansal24@example.com,Bengaluru,2024-09-26,Wireless Mouse,Electronics,5040.36
676,1359,35,1,1989.93,1989.93,96,2024-12-17,Delivered,Ayaan Pillai,ayaan.pillai96@example.com,Chennai,2025-10-03,Fiction Bestseller,Books,1989.93
677,1359,10,2,5712.1,11424.2,96,2024-12-17,Delivered,Ayaan Pillai,ayaan.pillai96@example.com,Chennai,2025-10-03,Portable SSD 1TB,Electronics,5712.1
678,1359,38,1,2514.42,2514.42,96,2024-12-17,Delivered,Ayaan Pillai,ayaan.pillai96@example.com,Chennai,2025-10-03,Cookbook,Books,2514.42
